Artist,Times Played,Artist - Song,Times Played
,,COSBY - SAVIOR,1
,,COSBY - SPACESHIP,1
,,EUGÉNIE - BLUE,1
,,EUGÉNIE - PRINCESS,1
,,PARCELS - COMINGBACK,1
,,PARCELS - FAMOUS,1
,,PARCELS - FREE,1
,,PARCELS - SOMETHINGGREATER,1
,,PARCELS - TIEDUPRIGHTNOW,1
,,PARCELS - OVERNIGHT,1
,,PVRIS - DEAD WEIGHT,1
,,PVRIS - USE ME,1
,,PVRIS - GOOD ENEMY,1
,,PELL - JUICE,1
,,PELL - LIKE THAT,1
,,ANTILOPEN GANG MIT FATONI - LIEBE GRÜSSE,1
,,SUKIE - SOBER,1
,,KATE NASH - FOUNDATIONS,1
,,DANNY BROWN - UKNOWHATIMSAYIN',1
,,DENZEL CURRY - LANE,1
,,DENZEL CURRY - TERMS,1
,,HARRISON BROME - MIDNIGHT ISLAND,1
,,ALEX LAHEY - THEY WOULDN'T LET ME IN,1
,,PRIYA RAGU - ILLUMINOUS,1
,,PRIYA RAGU - ONE WAY TICKET,1
,,CRUCCHI GANG - AL MIO LOCALE,1
,,SOFI TUKKER - THE DARE,1
,,SOFI TUKKER - CAFUNÉ,1
,,SOFI TUKKER - WOOF,1
,,TOTALLY ENORMOUS EXTINCT DINOSAURS - NEVER SEEN YOU DANCE,1
,,BANJI - DOGBREATH,1
,,BANJI - CORNFLAKES,1
,,FONTAINES D.C - HERE'S THE THING,1
,,FONTAINES D.C - FAVOURITE,1
,,RAC - PASSION,1
,,FIEH - STREAMLINE,1
,,FIEH - 25,1
,,FIEH - GRENDEHUS FUNKADELIC,1
,,SOPHIE ALICE - WHIITE OWL,1
,,MELVV - BABE,1
,,MELVV - BLANK,1
,,JENOBI - MAKEUP,1
,,BAG RAIDERS - HOW LONG,1
,,WOMAN - CONTROL,1
,,BEACH BUNNY - ENTROPY,1
,,BEACH BUNNY - CLOUD 9,1
,,UNKNOWN MORTAL ORCHESTRA - EVERYONE ACTS CRAZY NOWADAYS,1
,,BRYDE - PAPER CUPS,1
,,SANTIGOLD - SHOVE IT,1
,,COIN - CHAPSTICK,1
,,COIN - HOW IT FEELS,1
,,COIN - I THINK I MET YOU IN A DREAM,1
,,COIN - CUTIE,1
,,JAY PRINCE - U SAY,1
,,KING HANNAH - BIG BIG BABY,1
,,ALBRECHT SCHRADER - WENN'S DRAUSSEN GRÜN WIRD,1
,,SWINDLE - WHAT MORE,1
,,EMILIE NICOLAS - WHO'S GONNA LOVE YOU,1
,,ALVVAYS - NOT MY BABY,1
,,APACHE 207 - MANN MUSS,1
,,DEBBY FRIDAY - SO HARD TO TELL,1
,,DEBBY FRIDAY - ALL I WANNA DO IS PARTY,1
,,TWENTY ONE PILOTS - DRUM SHOW,1
,,THE REMBRANDTS - I'LL BE THERE FOR YOU,1
,,ARKELLS - YOU CAN GET IT,1
,,ARKELLS - DANCE WITH YOU,1
,,LISA - BORN AGAIN,1
,,DOJA CAT - BORN AGAIN,1
,,DOJA CAT - JUST US,1
,,THE EDIACARAN - WITH EVERY WAVE,1
,,BASTIDO - WITH EVERY WAVE,1
,,DONATA - LEMONADE,1
,,DONATA - MOON WILL FALL,1
,,LAZLO BANE - SUPERMAN,1
,,WARPAINT - CHAMPION,1
,,NIA ARCHIVES - SO TELL ME,1
,,NIA ARCHIVES - CONVENIENCY,1
,,KAT FRANKIE - SHINY THINGS,1
,,KAT FRANKIE - DU/ICH,1
,,KARA MARNI - MOVE,1
,,TOMMY VILLIERS - SOFT SPOT,1
,,VINCE STAPLES - PASS THE SALT,1
,,FLØRE - BIKES,1
,,CRASSE - TILTED,1
,,NOSOYO - 6 OR 7 WEEKS,1
,,NAOMI WILD - HERE COMES A FEELING,1
,,COUROS - HERE COMES A FEELING,1
,,BILLIE MARTEN - CREATURE OF MINE,1
,,YARD ACT - WHEN THE LAUGHTER STOPS,1
,,THE ROOTS - THE SEED,1
,,CODY CHESTNUTT - THE SEED,1
,,TEMS - NO.1,1
,,PHANTOM PLANET - CALIFORNIA,1
,,ANDREW APPLEPIE - FOOL,1
,,ANDREW APPLEPIE - YOU SHOULD TEXT ME MORE OFTEN,1
,,ANDREW APPLEPIE - BALL BUSTER,1
,,ANDREW APPLEPIE - SALTED CARAMEL,1
,,ANDREW APPLEPIE - DON'T FUCK THIS UP,1
,,KT TUNSTALL - SUDDENLY I SEE,1
,,SHAPESHIFTERS - LOLA'S THEME,1
,,PALACE - NO OTHER,1
,,TEED - DESIRE,1
,,SUFJAN STEVENS - LOVE YOURSELF,1
,,LANCE FERGUSON - DREAM DIARY,1
,,THE BAMBOOS - DREAM DIARY,1
,,MATTHEW E. WHITE - ONE OF THESE DAYS,1
,,ARNY MARGRET - THE WORLD BETWEEN US,1
,,KLANGSTOF - RESUME,1
,,KLANGSTOF - OCEAN VIEW,1
,,KLANGSTOF - PHANTOMS,1
,,BRIJEAN - OCEAN,1
,,DANIELLE HAIM - IF ONLY I COULD WAIT,1
,,LENNON STELLA - FANCY,1
,,SOLEY - GROW,1
,,NAARI - PAIN IS A FAITHFUL LOVER,1
,,JHENÉ AIKO - SUN/SON,1
,,JHENÉ AIKO - NONE OF YOUR CONCERN,1
,,FAUNA FLASH - TEL AVIV,1
,,OOI - IN THE DARK,1
,,BRITTANY HOWARD - STAY HIGH,1
,,ROISIN MURPHY - HAIRLESS TOYS,1
,,DREAM WIFE - AFTER THE RAIN,1
,,DREAM WIFE - HASTA LA VISTA,1
,,SYML - BETTER PART OF ME,1
,,SYML - CLEAN EYES,1
,,SYML - STAY CLOSE,1
,,BRUNO MAJOR - OLD SOUL,1
,,BRUNO MAJOR - TAPESTRY,1
,,BRUNO MAJOR - I'LL SLEEP WHEN I'M OLDER,1
,,SIRIUSMO - LIU,1
,,WHITNEY - POLLY,1
,,WHITNEY - GIVING UP,1
,,SANTPOORT - FEATHER LIGHT MELODIES,1
,,FOSTER THE PEOPLE - EVERY COLOR,1
,,VÖK - NO COFFEE AT THE FUNERAL,1
,,VÖK - SKIN,1
,,VÖK - LOSE CONTROL,1
,,LALA LALA - DIVER,1
,,AZEALIA BANKS - SURPRISE ME,1
,,DOMINIC FIKE - TERMS,1
,,BLINKER - TRUE LOVE,1
,,YELLOWSTRAPS - GOLDRESS,1
,,CHANCE THE RAPPER - NO PROBLEM,1
,,CHANCE THE RAPPER - DEAR THEODOSIA,1
,,PEKING DUK - SPEND IT,1
,,PIP MILLETT - SLOW,1
,,PIP MILLETT - HEAL,1
,,PIP MILLETT - WALK AWAY,1
,,PIP MILLETT - SAD GIRLS,1
,,ROY BIANCO - VINO BIANCO,1
,,MEGAN THEE STALLION - WORTHY,1
,,CARAVAN PALACE - SUPERSONICS,1
,,CARAVAN PALACE - MIRACLE,1
,,TSHA - RENEGADE,1
,,SCOOTY - BUS STOP BLUES,1
,,SHYGIRL - SHLUT,1
,,SHYGIRL - BBYCAKES,1
,,SHYGIRL - CRUSH,1
,,SHYGIRL - HOLIER,1
,,JENNIE - EXTRAL,1
,,BABYMETAL - RATATATA,1
,,ELECTRIC CALLBOY - RATATATA,1
,,RISE AGAINST - I WANT IT ALL,1
,,GUNDELACH - CYNICAL MIND,1
,,BLACKWAVE - PERFUME,1
,,BLACKWAVE - GOOD DAY,1
,,CALEBORATE - PERFUME,1
,,FIIO - IDGAF,1
,,LONG TALL JEFFERSON - ASTRONAUT,1
,,LÅPSLEY - TELL ME THE TRUTH,1
,,LÅPSLEY - LIGNE 3,1
,,LÅPSLEY - SADNESS IS A SHADE OF BLUE,1
,,DJ SHADOW - NOBODY SPEAK,1
,,RUN THE JEWELS - NOBODY SPEAK,1
,,ZIMMER90 FT. BALU BRIGADA - LEARN TO LET YOU GO,1
,,SUPERORGANISM - IT'S RAINING,1
,,SUPERORGANISM - TEENAGER,1
,,SUPERORGANISM - NIGHT TIME,1
,,SUPERORGANISM - REFLECTIONS ON THE SCREEN,1
,,SUPERORGANISM - CRUSHED.ZIP,1
,,STEPHEN MALKMUS - IT'S RAINING,1
,,DYLAN CARTLIDGE - IT'S RAINING,1
,,POPCAAN - COME OVER,1
,,BINKI - CLAY PIGEON,1
,,IDA KUDO - GOLD,1
,,IDA KUDO - GHOST,1
,,IDA KUDO - PARADISE,1
,,IDA KUDO - BORN IN THE SUN,1
,,KINGS OF CONVENIENCE - BOAT BEHIND,1
,,TEDLO - CONNECTED,1
,,TYLA - PUSH 2 START,1
,,TYLA - NO.1,1
,,TYLA - WATER,1
,,LUKEYWORLD - DUNYA,1
,,TOVE LO - CALL ON ME,1
,,MAYA JANE COLES - NIGHT CREATURE,1
,,MAYA JANE COLES - WEAK,1
,,GRASSY SPARK - THE CANDY,1
,,GRASSY SPARK - FLOW,1
,,GRASSY SPARK - ARE YOU TALKING,1
,,THE XX - DANGEROUS,1
,,THE XX - SAY SOMETHING LOVING,1
,,BECKS - KLIPPE AUS GEFÜHLEN,1
,,VON WEGEN LISBETH CRUCCHI GANG MIT FRANCESCO WILKING SVEN REGENER - IL MIO BUNGALOW,1
,,CLOSE COUNTERS YOUNG FRANCO - ROLLOUT,1
,,JAY PRINCE SCRUFIZZER - ROLLOUT,1
,,BACHELOR - STAY IN THE CAR,1
,,LEIKELI47 - THE WAVE,1
,,SYCCO - TOUCHING AND TALKING,1
,,SILK CITY - LOUD,1
,,DESIIGNER - LOUD,1
,,NAAZ - IT'S NOT YOU IT'S ME,1
,,COEUR DE PIRATE - DANCE WITH YOU,1
,,ALY - DANCE WITH YOU,1
,,EVERGREEN - THE FOREIGNER,1
,,SORRY - CIGARETTE PACKET,1
,,LUKE NOA - FEEDBACK,1
,,THE WEEKND - STARBOY,1
,,THE WEEKND - SACRIFICE,1
,,JEROME FARAH - WILLOW TREE,1
,,KAMOOS - ICE CREAM,1
,,SCHMYT - ICH LIEB DICH KAPUTT,1
,,SCHMYT - STERNENSTAUB,1
,,GODDARD - MESSY IN HEAVEN,1
,,MADANII - DON'T COME BY,1
,,MADANII - WVTERWINE,1
,,ANTJE SCHOMAKER - LOST INDIEBOY,1
,,ANTJE SCHOMAKER - SNACKS,1
,,AGAJON - THURSDAY,1
,,AGAJON - ROMEO & JULIET,1
,,2 CHAINZ - NO PROBLEM,1
,,LIL WAYNE - NO PROBLEM,1
,,AMBER MARK - GENEROUS,1
,,GET WELL SOON - MARTYRS,1
,,JASON POLLUX - WALK IN THE PARK,1
,,MOON MATES - SWIM WITH ME,1
,,TELEVISION AGE - EGO,1
,,THE ANXIETY - MEET ME AT OUR SPOT,1
,,GENGAHR - NEVER A LOW,1
,,CHAI - ACTION,1
,,CHAI - TEENAGER,1
,,CHAI - NOBODY KNOWS WE ARE FUN,1
,,MITSKI - NOBODY,1
,,PA SALIEU - MADE OF GOLD,1
,,ALPHABEAT - FASCINATION,1
,,TRAVIS BARKER - DATING MY DAD,1
,,KHRUANGBIN - TIME,1
,,IDLES - POP POP POP,1
,,AKA KELZZ - FLY,1
,,BAS - ROMEO,1
,,MIYA FOLICK - SHAME,1
,,SEINABO SEY - I OWE YOU NOTHING,1
,,ST. LUCIA - A BRIGHTER LOVE,1
,,KALI UCHIS - 10%,1
,,KALI UCHIS - FUE MEJOR,1
,,DAMONA - WOMAN,1
,,SOME SPROUTS - SOMEONE YOU LOVE,1
,,SOME SPROUTS - TOMORROW,1
,,SOME SPROUTS - BLISS,1
,,CAMP CLAUDE - NOW THAT YOU'RE GONE,1
,,CAMP CLAUDE - HERO,1
,,WHOISWELANSKI - URLAUB AUF HAWAII,1
,,CLEO SOL - SELFISH,1
,,CLEO SOL - WOMAN,1
,,KYTES - REMEDY,1
,,KYTES - MISTER BURNS,1
,,KYTES - ANY BETTER,1
,,KYTES - AS WE ROW,1
,,ELL MURPHY - RENEGADE,1
,,PI JA MA - TEENAGER,1
,,YUNA - PINK YOUTH,1
,,LAS KETCHUP - THE KETCHUP SONG,1
,,THOMAS HEADON - NOT EVEN IN VEGAS,1
,,TEMMIS - SUPERHOT,1
,,PUSHA T - ALL EYES ON ME,1
,,ENRIQUE IGLESIAS - BAILANDO,1
,,SEAN PAUL - BAILANDO,1
,,SEAN PAUL - BOASTY,1
,,ARTEMAS - I LIKE THE WAY YOU KISS ME,1
,,MILD MINDS - I NEED U,1
,,TAYLOR SWIFT - ME!,1
,,TAYLOR SWIFT - LAVENDER HAZE,1
,,TAYLOR SWIFT - LOOK WHAT YOU MADE ME DO,1
,,MARCUS MARR - THE TROUBLE WITH US,1
,,LOONA - BAILANDO,1
,,BDRMM - BE CAREFUL,1
,,SCHRAMM - SUMMERRAIN,1
,,"SONN - SOMETHING, SAFE",1
,,PRESSYES - YEARS,1
,,AMAARAE - IN THE NIGHT,1
,,SNAIL MAIL - THE 2ND MOST BEAUTIFUL GIRL IN THE WORLD,1
,,NAND - HALT MICH,1
,,NAND - APEROL SPRITZ,1
,,VYNK - GOLDRESS,1
,,HUNDREDS - READY SHAKING SILENT,1
,,HUNDREDS - CALLING,1
,,HUNDREDS - BODY OF WATER,1
,,ELOISE - HUNGOVER,1
,,SL - GENES,1
,,CHIP - GENES,1
,,U3000 - ICH BIN EIN TEIL VON DIR,1
,,U3000 - TOMMY,1
,,BRENDON URIE - ME!,1
,,L.A. SALAMI - JEAN IS GONE,1
,,L.A. SALAMI - GENERATION L,1
,,L.A. SALAMI - I NEED ANSWERS,1
,,CATFISH AND THE BOTTLEMEN - LONGSHOT,1
,,RACHEL CHINOURIRI - IT IS WHAT IT IS,1
,,BURNA BOY - CHEATIN ON ME,1
,,BURNA BOY - JUST LIKE ME,1
,,FRANK SINATRA - MY WAY,1
,,GEORGE FITZGERALD + LIL SILVA - ROLL BACK,1
,,BRUNO MARS - UPTOWN FUNK,1
,,RAHEL - SCHWERKRAFT,1
,,JON BRYANT - PARADISE,1
,,FABER - SO SOLL ES SEIN,1
,,DELUSION - MAYBE,1
,,SAMY DELUXE - WECK MICH AUF,1
,,LIL UZI VERT - BBYCAKES,1
,,SAY LOU LOU - ALL LOVE TO ME,1
,,HENJILA - SLOW,1
,,DILLON - 3CORE,1
,,ODESZA - WIDE AWAKE,1
,,ODESZA - BETTER NOW,1
,,CHARLIE HOUSTON - WIDE AWAKE,1
,,BENNY SINGS - ROLLED UP,1
,,BENNY SINGS - WAIT FOR THE SUMMER,1
,,MAC DEMARCO - ROLLED UP,1
,,SURMA - PLASS,1
,,BLACK ZONE ENSEMBLE - BUBBLES,1
,,TENTENDO - MOTIVE,1
,,FEDERICO ALBANESE - THE BLUE HOUR,1
,,SARA WATKINS - BETTER PART OF ME,1
,,REINEL BAKOLE - SILVER ARMOUR,1
,,CRAYON - MISPLACED,1
,,GRACY HOPKINS - MISPLACED,1
,,MARSMOBIL - RUN,1
,,BELAU - FINALLY HOME,1
,,SAYA NOÉ - FINALLY HOME,1
,,MOOMIN - ALONE,1
,,JUPITER FLYNN - SUNSCREEN & SALT,1
,,EEE GEE - PERFECT 10,1
,,HARVEY SUTHERLAND - PERFECT 10,1
,,SEAROWS - FUNNY,1
,,POPPY FUSÉE - FOR BETTER AND FOR WORSE,1
,,DAMON ALBARN - GLOW,1
,,DAMON ALBARN - HEAVEN,1
,,YOSTE - BLUE,1
,,BJ THE CHICAGO KID - BITTER LOVERS,1
,,BSÍ - 25LUE,1
,,ZIGGY ALBERTS - HEARTBEAT,1
,,THE BIG MOON - TROUBLE,1
,,THE BIG MOON - YOUR LIGHT,1
,,IMPORT EXPORT - TETRIS,1
,,THE BUGGS - ANOTHER SIDE OF ME,1
,,NI'JAH - BIG WORLD,1
,,KIRBY - BIG WORLD,1
,,BAND OF HORSES - CRUTCH,1
,,LILLY AMONG CLOUDS - LOVE U 4EVER,1
,,LILLY AMONG CLOUDS - THE ONLY ONE,1
,,THE HOWL - MANEA,1
,,THE HUM - MANEA,1
,,SIR SLY - CHANGE,1
,,TAM - NOW OR NEVER,1
,,NIHILS - DREAMING,1
,,NIHILS - HALFMOON,1
,,NIHILS - BREATHING - RADIO EDIT,1
,,COLD WAR KIDS - NOBODY BUT ME,1
,,BAE.CON - WOULDN'T KNOW,1
,,ANDERSON. PAAK - TINTS,1
,,METALLICA - ENTER SANDMAN,1
,,DRUNKEN MASTERS - DRUCKER,1
,,FILOUS - SABADA,1
,,CHRISTINE - CHRISTINE,1
,,THE QUEENS - CHRISTINE,1
,,ANOKI - IS OK,1
,,GABRIEL BLACK - JUMP,1
,,SOFI DE LA TORRE - JUMP,1
,,BÜLOW - REVOLVER,1
,,MXMTOON - WALK BUT IN A GARDEN,1
,,NAIKE - AGAIN,1
,,ADIA - AGAIN,1
,,JESSE5K - AGAIN,1
,,BOY SODA - BIG,1
,,FYFE - GOLD,1
,,ISKRA STRINGS - GOLD,1
,,THE STROKES - MACHU PICCHU,1
,,THE STROKES - THREAT OF JOY,1
,,H.E.R - LOST SOULS,1
,,H.E.R - MINE LUV,1
,,DJ SCRATCH - LOST SOULS,1
,,EBONY BONES - NO BLACK IN THE UNION JACK,1
,,BICEP - CHROMA 001 HELIUM,1
,,BICEP - GLUE,1
,,ROBERT GLASPER - THERAPY PT. 2,1
,,21 SAVAGE - JUST LIKE ME,1
,,METRO BOOMIN - JUST LIKE ME,1
,,DJ SEINFELD - WALKING WITH UR SMILE,1
,,LISS - BOYS IN MOVIES,1
,,ANIMAL HOUSE - LEGS OUT FOR SUMMER,1
,,ANIMAL HOUSE - SOUR,1
,,PINKPIRATE - I STILL FEEL DOWN,1
,,PINKPIRATE - CAN WE TALK ABOUT THE PAST INSTEAD?,1
,,PINKPIRATE - DAISY,1
,,MANSIONAIR - ASTRONAUT,1
,,JULIANNA TOWNSEND - YOU SHOULD TEXT ME MORE OFTEN,1
,,ANDREW HUANG - YOU SHOULD TEXT ME MORE OFTEN,1
,,LYRIC JONES - SHOW YOU HOW,1
,,VIC MENSA - SHOW YOU HOW,1
,,HALSEY - I'M NOT MAD,1
,,"HALSEY - I AM NOT A WOMAN, I'M A GOD",1
,,LOLA MARSH - ONLY FOR A MOMENT,1
,,LOLA MARSH - SUMMER NIGHT,1
,,KYLA - ONE DANCE,1
,,THE MAGIC GANG - HOW CAN I COMPETE,1
,,THE MAGIC GANG - THINK,1
,,LIBIANCA - PEOPLE,1
,,EZRA COLLECTIVE - STREETS IS CALLING,1
,,M.ANIFEST - STREETS IS CALLING,1
,,MOONCHILD SANELLY - STREETS IS CALLING,1
,,MOONCHILD SANELLY - FLOOD,1
,,SAINT JHN - ROSES,1
,,EIVØR - ONLY LOVE,1
,,ÁSGEIR - ONLY LOVE,1
,,ARY - MY AWE SUSTAINS,1
,,ARY - BLEEDING HEARTS,1
,,ARY - CHILDHOOD DREAMS,1
,,EAU ROUGE - SATURATION,1
,,EAU ROUGE - VIENNA,1
,,LANA LUBANY - STANNA,1
,,BLANKS - NEVER HAVE I EVER,1
,,BLANKS - WHAT YOU DO TO ME,1
,,BLANKS - OK TO CRY,1
,,SIAMESE ELEPHANTS - DANCING IN THE CITY,1
,,SIAMESE ELEPHANTS - FEW PROBLEMS,1
,,BROKEN SOCIAL SCENE - HALFWAY HOME,1
,,CLAIRE ROSINKRANZ - DON'T MISS ME,1
,,BLVK JVCK - MINE LUV,1
,,MIDDLE KIDS - ON MY KNEES,1
,,PARQUET COURTS - WIDE AWAKE,1
,,FEWS - MORE THAN EVER,1
,,MUSTBEJOHN - MOTIVE,1
,,ALLIGATOAH - SO RAUS,1
,,FRED DURST - SO RAUS,1
,,MIA MORGAN - JENNIFER CHECK,1
,,UNKNOWN T - HOCUS POCUS,1
,,BAD OMENS - THE DEATH OF PEACE OF MIND,1
,,LAKE MALAWI - SPINNING,1
,,VANJESS - DYSFUNCTIONAL,1
,,WE WILL KALEID - THE HURT REWORK,1
,,WE WILL KALEID - ADRIFT,1
,,KYLE DION - HAZY,1
,,AILBHE REDDY - A MESS,1
,,MAIA WRIGHT - QUIT YOUR JOB,1
,,FOLAMOUR - LOST IN SPACE,1
,,L:LUCID - WVTERWINE,1
,,THE REGRETTES - MONDAY,1
,,NAROU WITH AT THE CRIB - CHECK ON ME,1
,,TTRRUUCES - THE DISCO,1
,,SAN HOLO - THE FUTURE,1
,,JAMES VINCENT MCMORROW - THE FUTURE,1
,,JAMES VINCENT MCMORROW - PLANES IN THE SKY,1
,,JAMES VINCENT MCMORROW - ALL POINTS,1
,,HELGEN - 300 NONNEN,1
,,HELGEN - WORAN HAT ES GELEGEN,1
,,YUNG BAE - STRAIGHT UP RELAXIN',1
,,LIZA ANNE - SMALL TALKS,1
,,PAPER IDOL - BRIGHT SIDE BABY,1
,,KELE - GUAVA RUBICON,1
,,DORNIK - RETAIL THERAPY,1
,,BARNEY ARTIST - RETAIL THERAPY,1
,,KORDZ - MORE & MORE,1
,,KUOKO - WORLDS APART,1
,,LET’S EAT GRANDMA - HALL OF MIRRORS,1
,,TRIBEZ - FLIPPIN',1
,,J.LAMOTTA - FLIPPIN',1
,,KELELA - HOLIER,1
,,TOSCA - HEATWAVE,1
,,OWEN - LOST,1
,,NNOA - LAST GOODBYE,1
,,JAZZANOVA - I'M STILL HERE,1
,,EDWARD VANZET - I'M STILL HERE,1
,,THE PLANETOIDS - BACK IN TIME,1
,,THE PLANETOIDS - DRUNK,1
,,THE PLANETOIDS - FALLING GENTLY,1
,,FRANCIS AND THE LIGHTS - DEAR THEODOSIA,1
,,TALKING TO TURTLES - GRAPEFRUIT KNIFE,1
,,AGNES OBEL - GOLDEN GREEN,1
,,AGNES OBEL - FAMILIAR,1
,,JAMIE ISAAC - FOOL’N,1
,,KESHAVARA - SATORI,1
,,CALEXICO - BLACK HEART,1
,,SLOWDIVE - KISSES - RADIO EDIT,1
,,LÙISA - BELONG,1
,,JOE GODDARD - SO LONG,1
,,JOE GODDARD - ORDINARY MADNESS,1
,,GUS DAPPERTON - DON'T LET ME DOWN,1
,,MALTA MINA - GRAVITY,1
,,LEYLA BLUE - STUDIO 54,1
,,070 SHAKE - USE ME,1
,,6LACK - IF YOU EVER,1
,,ELLIPHANT - EMILY,1
,,THE M MACHINE - WE HAD IT ALL,1
,,MUNGO JERRY - IN THE SUMMERTIME,1
,,ANTIHELD - BERLIN AM MEER,1
,,JOE COCKER - SUMMER IN THE CITY,1
,,KATRINA - WALKING ON SUNSHINE,1
,,THE WAVES - WALKING ON SUNSHINE,1
,,HILDEGARD KNEF - FÜR MICH SOLL'S ROTE ROSEN REGNEN,1
,,$UICIDEBOY$ - NOT EVEN GHOSTS ARE THIS EMPTY,1
,,AMADOU - COULIBALY,1
,,MARIAM - COULIBALY,1
,,KAROL G - SI ANTES TE HUBIERA CONOCIDO,1
,,TV GIRL - LOVING MACHINE,1
,,DEVO - BEAUTIFUL WORLD,1
,,LALOBA - HALT MICH,1
,,DJ JAZZY JEFF - SUMMERTIME,1
,,THE FRESH PRINCE - SUMMERTIME,1
,,ALEX MAYR - MARGARITAS,1
,,BRYAN ADAMS - SUMMER OF '69,1
,,BARRY CAN'T SWIM - KIMPTON,1
,,RIN - STERNENSTAUB,1
,,MIKSU - STERNENSTAUB,1
,,MACLOUD - STERNENSTAUB,1
,,ROYA - CRUISE - HOOK,1
,,ROYA - CRUISE,1
,,LENA - FÜR IMMER,1
,,LENA - WENN DU WEINST,1
,,LENA - ROSAROT,1
,,LINUS - FÜR IMMER,1
,,LINUS - WENN DU WEINST,1
,,LINUS - ROSAROT,1
,,TIM TAUTORAT - FÜR IMMER,1
,,MURA MASA FT. A$AP ROCKY - LOVESICK,1
,,GOLDEN VESSEL - UNDERNEATH,1
,,KENNEDI - BLANK,1
,,EMELI SANDÉ - LOOK WHAT YOU'VE DONE,1
,,JOSH - KEIN EIS,1
,,ERTHLINGS - BRIDGES,1
,,DIVES - BURGER,1
,,KAREEM KALOKOH - GORILLAS,1
,,SUPERFOOD - WHERE’S THE BASS AMP?,1
,,SUPERFOOD - UNSTOPPABLE,1
,,CATFISH - KATHLEEN,1
,,THE BOTTLEMEN - KATHLEEN,1
,,SAM SPARRO - BLACK AND GOLD,1
,,SATARII - JACK SPARROW,1
,,LIL NAS X - MONTERO,1
,,CHARLOTTE OC - MEXICO,1
,,CHARLOTTE OC - BAD NEWS,1
,,PRESS CLUB - TO ALL THE ONES THAT I LOVE,1
,,MISHA - ACCORDING TO YOU,1
,,JORDAN ASTRA - ACCORDING TO YOU,1
,,KAPOK - ACCORDING TO YOU,1
,,COLD SPECKS - BLANK MAPS,1
,,HONNY - TANGER BEI NACHT,1
,,ELLE VALENCI - PERFECT BLUE,1
,,KATHA PAUER - HEIMWEG,1
,,KATHA PAUER - NIE ALLEINE,1
,,CHRIS JAMES - HEY IT'S ME,1
,,CONNIE CONSTANCE - HURT YOU,1
,,CONNIE CONSTANCE - KIDS LIKE US,1
,,DOM MCALLISTER - MG,1
,,VIOLA BEACH - BOYS THAT SING,1
,,DIZZY - THE MAGICIAN,1
,,IDK - 24,1
,,SOAK - LAST JULY,1
,,2RAUMWOHNUNG - SPIEL MIT,1
,,"GRIFF - 1,000,000 X BETTER",1
,,JONATHAN JEREMIAH - GOOD DAY,1
,,TIM AYRE - MEXICAN HOLIDAY,1
,,DARJEELING - EARLY SUNDAY MORNING,1
,,JAMILA WOODS - EARTHA,1
,,BONZAI - WHAT IF I GO,1
,,RUM FOR BREAKFAST - LISTEN TO THE MUSIC,1
,,MY IDEA - CRUTCH,1
,,ROBBIE MILLER - THE COME DOWN,1
,,GRETA STANLEY - THE COME DOWN,1
,,LERICHE - CONNECTED,1
,,PANAMA - HOW LONG,1
,,BILLY VENA - RABBIT HOLE,1
,,JETTA - NO FIRE,1
,,YOUNG THE GIANT - SUPERPOSITION,1
,,CHAMPYONS - SERGIO'S DREAM,1
,,ELA MINUS - UPWARDS,1
,,STEFAN RAAB - HIER KOMMT DIE MAUS,1
,,MERCI MERCY - SICK TO MY STOMACH,1
,,STEAL A TAXI - RAPUNZEL,1
,,PURPLE ZIPPERS - RAPUNZEL,1
,,SAM GELLAITRY - PICTURE IN MY MIND,1
,,PINK SWEAT$ - WHAT WOULD YOU DO?,1
,,THE FRANKLIN ELECTRIC - MADE IT UP IN YOUR HEAD,1
,,GUILTYBEATZ - ALL OF THIS,1
,,GAIDAA - SAD GIRLS,1
,,KURTIS WELLS - A SONG ABOUT THE SUN,1
,,TINPAN ORANGE - RICH MAN,1
,,GASPAR NARBY - SO BORED,1
,,JOJI - FROM YOU,1
,,TIGA - TELL ME YOUR SECRET,1
,,PARTYNEXTDOOR - FUE MEJOR,1
,,GARETH DONKIN - NOTHING WE CAN'T GET THROUGH,1
,,APPARAT - BLACK WATER,1
,,SON LUX - VACANCY,1
,,KIAH VICTORIA - VACANCY,1
,,HIATUS KAIYOTE - RED ROOM,1
,,OMAR APOLLO - IPANEMA,1
,,ELUJAY - IPANEMA,1
,,PORCHES - LATELY,1
,,ED PROSEK - DON'T FUCK THIS UP,1
,,RAY NOVACANE - SWEET LIAR,1
,,SOPHIE MEIERS - COLLAR,1
,,LEVEN KALI - DO U WRONG,1
,,SYD - DO U WRONG,1
,,BONAPARTE - POLARBEAR,1
,,RUBY - POLARBEAR,1
,,HAZEL - POLARBEAR,1
,,STINA HOLMQUIST - BACK WHERE WE STARTED,1
,,VICTOR SOLF - HOW DID WE?,1
,,ZEFIRE - HOW DID WE?,1
,,TOMMY NEWPORT - ULTRA MANGO,1
,,GEORGE THE POET AND MAVERICK SABRE - FOLLOW THE LEADER,1
,,VILLAGERS - A TRICK OF THE LIGHT,1
,,ANNA HAUSS - HURT,1
,,YUNO - NO GOING BACK,1
,,WESLEY JOSEPH - MONSOON,1
,,KAH-LO - WOOF,1
,,KAINALU - ALWAYS SILVER,1
,,DRENS - HONEY,1
,,WIKI - MOUNTAINS OF GOLD,1
